Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,Asthma
6037124902,2706,Los Angeles,91607,Los Angeles,-118.4008746,34.1702439,41.76
6037481101,4513,Los Angeles,91776,San Gabriel,-118.1069461,34.099157,28.17
6037185202,3627,Los Angeles,90065,Los Angeles,-118.2170631,34.0950598,65.4
6037188201,3473,Los Angeles,90027,Los Angeles,-118.2723964,34.1124175,29.5
6037403721,4897,Los Angeles,91722,Covina,-117.8769958,34.097573,44.37
6037403722,5628,Los Angeles,91724,Covina,-117.8721406,34.0881832,53.81
6037212610,4447,Los Angeles,90005,Los Angeles,-118.3138698,34.0598448,39.18
6037481102,4000,Los Angeles,91776,San Gabriel,-118.0944617,34.0998401,31.51
6037134302,4112,Los Angeles,91304,Los Angeles,-118.6209257,34.2136956,59.24
6037406902,3584,Los Angeles,91746,West Puente Valley,-117.9641181,34.0564404,33.48
6037900505,3427,Los Angeles,93535,Lancaster,-118.1080444,34.6822484,154.47
6037402001,3294,Los Angeles,91711,Claremont,-117.7241769,34.0879928,31.04
6037125402,4889,Los Angeles,91602,Los Angeles,-118.3740062,34.1566827,42.26
6037139503,5946,Los Angeles,91316,Los Angeles,-118.5245194,34.167785,44.05
6037408623,3268,Los Angeles,91745,Hacienda Heights,-117.9376426,33.9952944,46.16
6037431001,7669,Los Angeles,91016,Monrovia,-118.0051354,34.1484127,42.43
6037554900,7636,Los Angeles,90701,Artesia,-118.0792349,33.8612643,28.86
6037296300,5027,Los Angeles,90732,Los Angeles,-118.3012745,33.7545886,38.4
6037189902,5371,Los Angeles,90046,Los Angeles,-118.3490051,34.0961801,25.93
6037555103,4873,Los Angeles,90715,Lakewood,-118.0652797,33.8445898,48.36
6037187300,3597,Los Angeles,90039,Los Angeles,-118.2567268,34.1016085,45.8
6037406101,3105,Los Angeles,91723,Covina,-117.8911488,34.0902906,62.76
6037139600,5060,Los Angeles,91316,Los Angeles,-118.5101001,34.1640599,51.56
6037400602,4250,Los Angeles,91702,Azusa,-117.9091006,34.1381275,71.92
6037463102,3878,Los Angeles,91107,East Pasadena,-118.0800613,34.1368435,24.87
6037602302,4819,Los Angeles,90250,Hawthorne,-118.3742902,33.9051125,53.68
6037910706,6301,Los Angeles,93543,Palmdale,-117.9994644,34.5534723,64.53
6037125401,4966,Los Angeles,91601,Los Angeles,-118.3743046,34.1626066,62.98
6037650200,5930,Los Angeles,90504,Torrance,-118.3318531,33.8628067,34.71
6037603600,4258,Los Angeles,90249,Gardena,-118.3223468,33.8893924,61.97
6037310800,5314,Los Angeles,91506,Burbank,-118.3221829,34.1741488,30.7
6037124903,3499,Los Angeles,91607,Los Angeles,-118.4008675,34.1666099,41.76
6037113303,4191,Los Angeles,91311,Los Angeles,-118.5790731,34.2440789,52.13
6037703200,5688,Los Angeles,90043,View Park-Windsor Hills,-118.3401633,33.9985885,121.03
6037900504,7261,Los Angeles,93535,Lancaster,-118.1025822,34.663965,142.85
6037183101,3323,Los Angeles,90042,Los Angeles,-118.1823583,34.1222377,46.58
6037570702,2296,Los Angeles,90712,Lakewood,-118.1595642,33.8505787,138.46
6037554512,6455,Los Angeles,90703,Cerritos,-118.0551676,33.8767523,38.96
6037503501,6444,Los Angeles,90604,South Whittier,-118.013351,33.9330431,43.87
6037481901,5775,Los Angeles,91803,Alhambra,-118.155045,34.0710196,35.99
6037482800,4524,Los Angeles,91755,Monterey Park,-118.1149064,34.0369447,25.5
6037311000,3641,Los Angeles,91505,Burbank,-118.344165,34.184898,32.95
6037401603,2951,Los Angeles,91750,La Verne,-117.7806216,34.1095896,41.89
6037650101,6018,Los Angeles,90504,Torrance,-118.3164997,33.8681429,32.43
6037555002,3625,Los Angeles,90715,Lakewood,-118.089263,33.8352186,29.29
6037212420,3517,Los Angeles,90005,Los Angeles,-118.3019777,34.0560876,27.02
6037401102,3896,Los Angeles,91741,Glendora,-117.866662,34.1310435,40.68
6037920023,2615,Los Angeles,91351,Santa Clarita,-118.4919398,34.423464,58.78
6037900605,7539,Los Angeles,93535,Lancaster,-118.0856717,34.7045061,154.47
6037201110,2147,Los Angeles,90032,Los Angeles,-118.1743334,34.0948042,60.12
6037576502,4658,Los Angeles,90802,Long Beach,-118.1740906,33.771918,66.27
6037404000,4614,Los Angeles,91702,Azusa,-117.8861621,34.1141404,45.21
6037141101,4674,Los Angeles,91423,Los Angeles,-118.4243044,34.151167,31.83
6037188202,2426,Los Angeles,90027,Los Angeles,-118.2797464,34.1163982,43.46
6037600702,4306,Los Angeles,90305,Inglewood,-118.3335012,33.9497147,81.62
6037123601,4803,Los Angeles,91401,Los Angeles,-118.4162038,34.1774941,42.99
6037119700,4913,Los Angeles,91402,Los Angeles,-118.4257669,34.2207731,51.3
6037406300,5829,Los Angeles,91791,West Covina,-117.8769856,34.0599163,39.97
6037543602,7864,Los Angeles,90502,West Carson,-118.2928473,33.8177539,49.6
6037117102,2861,Los Angeles,91343,Los Angeles,-118.4598237,34.2481946,50.27
6037137201,6029,Los Angeles,91367,Los Angeles,-118.6156256,34.1732437,33.36
6037408137,4277,Los Angeles,91792,South San Jose Hills,-117.8838337,34.0084495,47.46
6037134306,4305,Los Angeles,91304,Los Angeles,-118.6017021,34.2119148,40.68
6037102104,3721,Los Angeles,91352,Los Angeles,-118.3454041,34.2161866,32.58
6037554600,4173,Los Angeles,90650,Norwalk,-118.0892922,33.8836452,31.74
6037910504,4254,Los Angeles,93550,Palmdale,-118.1046034,34.5690669,125.16
6037404100,6277,Los Angeles,91702,Citrus,-117.8946926,34.1142596,59.89
6037900705,3980,Los Angeles,93534,Lancaster,-118.155171,34.6584238,150.27
6037143200,4085,Los Angeles,91602,Los Angeles,-118.3720618,34.1494399,32.94
6037139001,5639,Los Angeles,91316,Los Angeles,-118.511718,34.1754113,56.96
6037113301,3509,Los Angeles,91324,Los Angeles,-118.5583429,34.2440427,50.67
6037554521,5949,Los Angeles,90703,Cerritos,-118.1001151,33.872133,28.55
6037555104,4210,Los Angeles,90715,Lakewood,-118.0653314,33.8357784,28.81
6037207900,7162,Los Angeles,90015,Los Angeles,-118.2601678,34.0405276,56.18
6037111100,3179,Los Angeles,91344,Los Angeles,-118.4950694,34.2683099,52.54
6037301000,5230,Los Angeles,91206,Glendale,-118.2309561,34.1564802,27.65
6037430902,4539,Los Angeles,91016,Monrovia,-118.0144844,34.1348189,35.24
6037115201,6647,Los Angeles,91324,Los Angeles,-118.5382749,34.2441108,47.29
6037208710,4858,Los Angeles,90057,Los Angeles,-118.2825413,34.0657276,49
6037195500,5548,Los Angeles,90026,Los Angeles,-118.2646124,34.0881864,45.42
6037462301,5265,Los Angeles,91106,Pasadena,-118.1270027,34.1549547,20.64
6037600911,3146,Los Angeles,90302,Inglewood,-118.3522115,33.9786571,84.01
6037482102,2943,Los Angeles,91754,Monterey Park,-118.1328703,34.050659,32.73
6037462202,2775,Los Angeles,91101,Pasadena,-118.1369288,34.1489289,29.35
6037310900,6071,Los Angeles,91506,Burbank,-118.3309896,34.1813842,32.39
6037189903,2089,Los Angeles,90046,Los Angeles,-118.3477123,34.1025152,27.24
6037910001,6345,Los Angeles,93591,Palmdale,-117.9263003,34.5941878,92.21
6037910707,5420,Los Angeles,93550,Palmdale,-118.1037345,34.5504349,125.16
6037702600,6389,Los Angeles,90230,Culver City,-118.3961597,33.9958996,48.78
6037554406,4766,Los Angeles,90706,Bellflower,-118.1125129,33.8726125,31.04
6037404504,5073,Los Angeles,91702,Azusa,-117.9033404,34.1104925,56.11
6037480802,3162,Los Angeles,91803,Alhambra,-118.1526495,34.0820627,30.09
6037650602,7315,Los Angeles,90503,Torrance,-118.359604,33.8423054,27.55
6037431400,4202,Los Angeles,91006,Mayflower Village,-118.0106391,34.1116113,22.3
6037267600,2916,Los Angeles,90025,Los Angeles,-118.4524492,34.0340912,25.99
6037480804,4892,Los Angeles,91801,Alhambra,-118.1472414,34.0957202,31.42
6037275500,5449,Los Angeles,90230,Los Angeles,-118.4148705,33.9918105,44.64
6037920035,6895,Los Angeles,91351,Santa Clarita,-118.4640472,34.4193105,56.88
6037910711,7655,Los Angeles,93552,Palmdale,-118.0529469,34.5687395,69.75
6037910714,3870,Los Angeles,93552,Palmdale,-118.0375369,34.5616733,79.73
6037920312,5826,Los Angeles,91321,Santa Clarita,-118.5258812,34.3629821,49.57
6037571900,5413,Los Angeles,90807,Long Beach,-118.1773895,33.8319177,53.01
6037404302,2176,Los Angeles,91702,Azusa,-117.903464,34.117896,71.92
6037109601,4945,Los Angeles,91345,Los Angeles,-118.4495333,34.2593157,52.76
6037910208,6210,Los Angeles,93551,Palmdale,-118.1555823,34.596643,51.51
6037211500,4175,Los Angeles,90004,Los Angeles,-118.3152596,34.0724565,44.3
6037103200,6349,Los Angeles,91040,Los Angeles,-118.3402287,34.2733521,46.53
6037183701,3720,Los Angeles,90042,Los Angeles,-118.1878598,34.1093059,47.69
6037101220,3702,Los Angeles,91042,Los Angeles,-118.2816322,34.2516085,30.87
6037482002,6760,Los Angeles,91754,Monterey Park,-118.1482676,34.0488369,38.51
6037183220,4155,Los Angeles,90042,Los Angeles,-118.1892861,34.1199723,47.69
6037600703,1783,Los Angeles,90305,Inglewood,-118.3365577,33.9584128,93.35
6037267403,3000,Los Angeles,90025,Los Angeles,-118.456577,34.0475447,19.89
6037270200,3226,Los Angeles,90034,Los Angeles,-118.3797742,34.0328855,29.52
6037211803,3701,Los Angeles,90020,Los Angeles,-118.3022323,34.067188,45.85
6037301203,4711,Los Angeles,91202,Glendale,-118.2609478,34.1662572,30.96
6037106408,3667,Los Angeles,91342,Los Angeles,-118.4400777,34.3132613,63.98
6037189101,2521,Los Angeles,90027,Los Angeles,-118.288505,34.1047367,43.46
6037407502,4170,Los Angeles,91744,Valinda,-117.9379348,34.0439866,63.97
6037109300,2962,Los Angeles,91344,Los Angeles,-118.4804333,34.2711982,52.54
6037311100,4183,Los Angeles,91505,Burbank,-118.3546268,34.1856903,35.09
6037216200,5778,Los Angeles,90019,Los Angeles,-118.3482415,34.0571243,49.26
6037571504,4512,Los Angeles,90807,Long Beach,-118.1697128,33.8387095,51.48
6037270100,4202,Los Angeles,90034,Los Angeles,-118.3959685,34.0273439,34.5
6037910205,1225,Los Angeles,93551,Unincorporated Los Angeles County area,-118.1335534,34.5350285,62.35
6037297602,3687,Los Angeles,90731,Los Angeles,-118.2903209,33.7159024,103.61
6037137103,5382,Los Angeles,91367,Los Angeles,-118.6013402,34.1744847,38.86
6037900104,5822,Los Angeles,93591,Lake Los Angeles,-117.8491551,34.5925627,110.17
6037461000,6249,Los Angeles,91001,Altadena,-118.1608413,34.1870169,38.56
6037272301,3045,Los Angeles,90066,Los Angeles,-118.4222404,34.0050155,35.21
6037501900,4153,Los Angeles,90605,Whittier,-118.0274643,33.9558907,58.56
6037189202,2396,Los Angeles,90027,Los Angeles,-118.2957566,34.1113224,43.46
6037214503,3422,Los Angeles,90036,Los Angeles,-118.3541156,34.0668419,31.63
6037703100,6068,Los Angeles,90043,View Park-Windsor Hills,-118.3546187,33.9930805,130.09
6037900608,3445,Los Angeles,93535,Lancaster,-118.1081707,34.6968196,154.47
6037910602,4433,Los Angeles,93550,Palmdale,-118.0788777,34.5774296,125.16
6037104124,3875,Los Angeles,91342,Unincorporated Los Angeles County area,-118.373946,34.2902413,63.98
6037211704,2796,Los Angeles,90020,Los Angeles,-118.3115783,34.0635115,29.89
6037501300,7154,Los Angeles,90601,Whittier,-118.0536684,33.9909544,52.37
6037137501,4915,Los Angeles,91364,Los Angeles,-118.5767994,34.1649322,35.23
6037191901,3060,Los Angeles,90038,Los Angeles,-118.3383611,34.0906829,40.28
6037125100,5892,Los Angeles,91607,Los Angeles,-118.3921251,34.1648811,32.79
6037106646,3161,Los Angeles,91344,Los Angeles,-118.4939447,34.2797379,52.54
6037482521,5842,Los Angeles,91770,South San Gabriel,-118.1001251,34.0502444,35.23
6037408212,5042,Los Angeles,91748,Rowland Heights,-117.8795412,33.9944207,24.82
6037700101,5200,Los Angeles,90046,West Hollywood,-118.3524483,34.0925747,26.25
6037107020,5317,Los Angeles,91342,Los Angeles,-118.4504793,34.2975505,59.2
6037403801,6224,Los Angeles,91724,Charter Oak,-117.8678976,34.1029152,46.73
6037128602,3472,Los Angeles,91401,Los Angeles,-118.4356063,34.1712144,60.47
6037571503,3878,Los Angeles,90807,Long Beach,-118.1705772,33.8481676,55.73
6037920038,1710,Los Angeles,91387,Santa Clarita,-118.4469672,34.4236629,42.06
6037670100,6642,Los Angeles,90717,Lomita,-118.3159751,33.7847676,31.84
6037406602,5198,Los Angeles,91790,West Covina,-117.9318958,34.0542813,45.41
6037650902,6769,Los Angeles,90501,Torrance,-118.3192551,33.8251807,61.84
6037405900,3951,Los Angeles,91722,Covina,-117.8902516,34.1030754,52.24
6037401312,5401,Los Angeles,91773,San Dimas,-117.8289334,34.0988537,39.19
6037405500,6596,Los Angeles,91790,West Covina,-117.9284554,34.0788823,54.71
6037401203,5224,Los Angeles,91740,Glendora,-117.853784,34.1111653,55.22
6037111205,3869,Los Angeles,91325,Los Angeles,-118.5352005,34.2540547,46.48
6037141302,6037,Los Angeles,91403,Los Angeles,-118.46283,34.1536798,44.02
6037910715,6653,Los Angeles,93550,Palmdale,-118.0700947,34.5546511,113.1
6037275603,2537,Los Angeles,90230,Los Angeles,-118.4066251,33.9864759,38.44
6037408136,4224,Los Angeles,91792,West Covina,-117.8755476,34.0089143,42.16
6037571502,4739,Los Angeles,90807,Long Beach,-118.1835447,33.8421855,48.45
6037267700,3276,Los Angeles,90025,Los Angeles,-118.4441611,34.0387144,22.23
6037181300,4059,Los Angeles,90041,Los Angeles,-118.2236529,34.1360845,34.82
6037183702,2775,Los Angeles,90042,Los Angeles,-118.1836835,34.1048444,35.47
6037123902,2668,Los Angeles,91607,Los Angeles,-118.3922288,34.1758783,34.41
6037481714,2739,Los Angeles,91754,Monterey Park,-118.1283526,34.0643236,36.6
6037189102,3356,Los Angeles,90027,Los Angeles,-118.2884331,34.1126008,43.46
6037480102,4487,Los Angeles,91775,East San Gabriel,-118.0849636,34.1081896,21.62
6037461700,1526,Los Angeles,91103,Pasadena,-118.1655566,34.1583127,50.78
6037135111,3313,Los Angeles,91303,Los Angeles,-118.6102388,34.1924609,58.57
6037211121,2253,Los Angeles,90004,Los Angeles,-118.2854106,34.0730101,24.47
6037139200,5662,Los Angeles,91316,Los Angeles,-118.5246447,34.1756962,40.11
6037117301,3910,Los Angeles,91343,Los Angeles,-118.4896512,34.2421587,86.23
6037406000,5206,Los Angeles,91722,Covina,-117.9014269,34.0922319,43.24
6037501700,3425,Los Angeles,90605,Whittier,-118.0198835,33.9618209,46.84
6037650102,2211,Los Angeles,90504,Torrance,-118.3325936,33.8697417,35.45
6037403901,3174,Los Angeles,91740,Glendora,-117.873247,34.1215084,51.35
6037573403,3519,Los Angeles,90755,Signal Hill,-118.1589588,33.7986075,46.41
6037403312,5096,Los Angeles,91789,Industry,-117.8308645,34.0116871,24.24
6037400603,5201,Los Angeles,91010,Azusa,-117.9217301,34.1546148,67.67
6037401602,6294,Los Angeles,91750,La Verne,-117.7639908,34.1060815,39.16
6037131200,3417,Los Angeles,91325,Los Angeles,-118.514231,34.2147262,50.62
6037300400,5986,Los Angeles,91214,Glendale,-118.2563984,34.2284593,28.6
6037405301,3469,Los Angeles,91722,West Covina,-117.937833,34.085166,37.91
6037403303,2741,Los Angeles,91789,Industry,-117.8593531,34.0024101,26.46
6037405800,5825,Los Angeles,91722,Covina,-117.9126798,34.1033944,46.29
6037124500,2925,Los Angeles,91401,Los Angeles,-118.4267703,34.1722741,63.43
6037214501,2702,Los Angeles,90036,Los Angeles,-118.3578948,34.0712362,31.63
6037401101,5582,Los Angeles,91740,Glendora,-117.8541745,34.1234558,49.98
6037212620,4087,Los Angeles,90005,Los Angeles,-118.3130597,34.0563607,29.04
6037900609,4978,Los Angeles,93535,Lancaster,-118.0999054,34.7059962,154.47
6037125502,3488,Los Angeles,91602,Los Angeles,-118.3655446,34.1566286,29.66
6037408724,5542,Los Angeles,91748,Rowland Heights,-117.9033277,33.9841386,28.38
6037462302,3213,Los Angeles,91106,Pasadena,-118.1268012,34.1490435,24.72
6037461502,6423,Los Angeles,91103,Pasadena,-118.1462036,34.1752067,39.91
6037650001,5805,Los Angeles,90504,Torrance,-118.319173,33.8792212,34.69
6037192001,2370,Los Angeles,90046,Los Angeles,-118.3472967,34.0852271,26.2
6037481902,3443,Los Angeles,91803,Alhambra,-118.1501366,34.0661164,33.62
6037206020,8947,Los Angeles,90012,Los Angeles,-118.2311153,34.0571168,30.75
6037550602,4328,Los Angeles,90240,Downey,-118.1223634,33.9551248,36.14
6037310202,5104,Los Angeles,91501,Burbank,-118.2959084,34.1865849,33.76
6037920030,5088,Los Angeles,91351,Santa Clarita,-118.4898281,34.4151371,45.04
6037181000,6458,Los Angeles,90041,Los Angeles,-118.2043862,34.1452669,38.84
6037702802,2293,Los Angeles,90066,Culver City,-118.4165623,34.0053553,29.98
6037111201,3628,Los Angeles,91344,Los Angeles,-118.5101489,34.2748338,50.06
6037269903,3421,Los Angeles,90034,Los Angeles,-118.4064763,34.0209031,36.86
6037186100,4985,Los Angeles,90065,Los Angeles,-118.2299818,34.1284623,46.54
6037575002,4843,Los Angeles,90804,Long Beach,-118.1434676,33.7857845,80.19
6037650401,4758,Los Angeles,90503,Torrance,-118.3368653,33.8428957,26.89
6037910603,6928,Los Angeles,93550,Palmdale,-118.0850295,34.565463,125.16
6037189800,3833,Los Angeles,90046,Los Angeles,-118.3590366,34.0982925,27.24
6037501802,3311,Los Angeles,90602,Whittier,-118.0292523,33.9679116,55.62
6037183402,3006,Los Angeles,90041,Los Angeles,-118.2164099,34.1257206,34.78
6037267502,3632,Los Angeles,90025,Los Angeles,-118.4621616,34.0375502,23.21
6037901009,5388,Los Angeles,93536,Lancaster,-118.1746568,34.6821498,60.26
6037403902,5140,Los Angeles,91740,Glendora,-117.8724805,34.1120835,50.28
6037501503,5280,Los Angeles,90601,Whittier,-118.0364753,33.9861018,56.32
6037406412,2123,Los Angeles,91791,West Covina,-117.8984872,34.0628294,45.89
6037137402,5365,Los Angeles,91364,Los Angeles,-118.6249487,34.1554628,30.76
6037275101,1161,Los Angeles,90230,Los Angeles,-118.4045296,33.9992665,48.78
6037106020,5420,Los Angeles,91342,Los Angeles,-118.429739,34.3230145,55.74
6037141303,3477,Los Angeles,91403,Los Angeles,-118.4552476,34.1549353,44.02
6037702002,6443,Los Angeles,90405,Santa Monica,-118.4861752,34.005774,32.98
6037401800,7927,Los Angeles,91711,Claremont,-117.7163166,34.1151327,32.39
6037119310,4087,Los Angeles,91402,Los Angeles,-118.4516702,34.2450202,44.49
6037124000,5219,Los Angeles,91607,Los Angeles,-118.4045529,34.1619336,40.05
6037269800,3046,Los Angeles,90034,Los Angeles,-118.3968111,34.032045,33.03
6037462100,5748,Los Angeles,91104,Pasadena,-118.1369963,34.1634006,38.2
6037192410,3700,Los Angeles,90004,Los Angeles,-118.3181008,34.0798577,52.31
6037910505,3217,Los Angeles,93550,Palmdale,-118.1039305,34.5617295,125.16
6037460302,4221,Los Angeles,91001,Altadena,-118.1576938,34.1943756,39.01
6037405400,4950,Los Angeles,91722,Vincent,-117.9315739,34.0915037,43.76
6037900506,4188,Los Angeles,93535,Lancaster,-118.1012713,34.681794,154.47
6037431502,4273,Los Angeles,91006,North El Monte,-118.0204,34.1024524,18.11
6037111301,7552,Los Angeles,91344,Los Angeles,-118.5157706,34.261129,27.86
6037300902,1981,Los Angeles,91206,Glendale,-118.2004184,34.1541923,32.12
6037651002,4702,Los Angeles,90501,Torrance,-118.3240449,33.813981,55.5
6037504001,5860,Los Angeles,90638,La Mirada,-118.016038,33.9092096,37.42
6037101400,3458,Los Angeles,91042,Los Angeles,-118.2941635,34.2428534,24.28
6037432101,4103,Los Angeles,91780,Temple City,-118.0429074,34.0958571,26.46
6037482600,6262,Los Angeles,91755,Monterey Park,-118.1143942,34.0509646,22.19
6037143603,2392,Los Angeles,91602,Los Angeles,-118.3727317,34.1442858,25.83
6037650604,5567,Los Angeles,90503,Torrance,-118.349124,33.8403641,27.55
6037293301,3108,Los Angeles,90710,Los Angeles,-118.3038284,33.8111773,49.6
6037128702,5810,Los Angeles,91423,Los Angeles,-118.439318,34.160869,24.51
6037212702,3632,Los Angeles,90005,Los Angeles,-118.3261907,34.0585147,29.47
6037910606,3121,Los Angeles,93550,Palmdale,-118.0672703,34.5618494,98.34
6037183401,2531,Los Angeles,90042,Los Angeles,-118.2092262,34.1216662,39.16
6037216700,3835,Los Angeles,90035,Los Angeles,-118.371949,34.0482451,33.97
6037405600,5553,Los Angeles,91791,West Covina,-117.9155583,34.0796741,39.22
6037702502,3757,Los Angeles,90232,Culver City,-118.3858998,34.0125885,40.36
6037620002,3493,Los Angeles,90245,El Segundo,-118.4041547,33.9200287,22.71
6037267501,5993,Los Angeles,90025,Los Angeles,-118.4560691,34.0413355,23.45
6037106642,2961,Los Angeles,91344,Los Angeles,-118.5070136,34.2863224,52.54
6037214502,5285,Los Angeles,90036,Los Angeles,-118.3504042,34.0680052,31.63
6037670001,3406,Los Angeles,90717,Lomita,-118.3166168,33.803864,41.85
6037211701,2596,Los Angeles,90020,Los Angeles,-118.3184531,34.0653405,38.95
6037576503,4469,Los Angeles,90802,Long Beach,-118.1697407,33.7718291,55.94
6037408134,2760,Los Angeles,91792,West Covina,-117.8980812,34.0224507,50.04
6037214000,4277,Los Angeles,90036,Los Angeles,-118.348502,34.0748535,31.63
6037930401,5067,Los Angeles,91367,Los Angeles,-118.6298536,34.1674127,29.71
6037408003,4577,Los Angeles,91792,West Covina,-117.9154705,34.0455304,37.22
6037135113,3485,Los Angeles,91367,Los Angeles,-118.6059583,34.1810129,38.86
6037195201,3128,Los Angeles,90027,Los Angeles,-118.2785167,34.1087422,32.14
6037900507,7333,Los Angeles,93535,Lancaster,-118.0902169,34.678706,154.47
6037431900,4400,Los Angeles,91780,Temple City,-118.060063,34.1103131,24.77
6037400604,3501,Los Angeles,91702,Azusa,-117.8943529,34.1521342,71.86
6037408505,2653,Los Angeles,91745,Hacienda Heights,-117.9799936,34.0021077,46.16
6037462001,4460,Los Angeles,91104,Pasadena,-118.1438322,34.1633689,27.49
6037550902,5803,Los Angeles,90241,Downey,-118.1251864,33.9477159,33
6037301300,1894,Los Angeles,91202,Glendale,-118.2714599,34.1750805,27.67
6037554103,1396,Los Angeles,90706,Bellflower,-118.1201748,33.899698,61.64
6037183510,2577,Los Angeles,90042,Los Angeles,-118.2030827,34.1154022,47.69
6037551502,4898,Los Angeles,90242,Downey,-118.1527452,33.9270686,40.23
6037267800,2666,Los Angeles,90064,Los Angeles,-118.4306811,34.03958,31.13
6037482201,4076,Los Angeles,91755,Monterey Park,-118.1219962,34.0590071,24.19
6037297500,4707,Los Angeles,90731,Los Angeles,-118.3025064,33.7107078,90.77
6037408004,2493,Los Angeles,91792,West Covina,-117.9154818,34.0378087,41.98
6037910716,5770,Los Angeles,93550,Palmdale,-118.0731854,34.5463872,116.3
6037109800,5534,Los Angeles,91343,Los Angeles,-118.4815974,34.2537115,60.17
6037910713,5787,Los Angeles,93552,Palmdale,-118.0382946,34.5728969,79.73
6037480302,4672,Los Angeles,91801,Alhambra,-118.1218022,34.1012449,34.22
6037106403,3667,Los Angeles,91342,Los Angeles,-118.4412741,34.3060186,58.22
6037311700,6200,Los Angeles,91506,Burbank,-118.3203385,34.1630509,33.7
6037212501,1940,Los Angeles,90005,Los Angeles,-118.3053637,34.05607,24.73
6037600801,3199,Los Angeles,90305,Inglewood,-118.3221115,33.9654794,86.03
6037980015,671,Los Angeles,90731,Los Angeles,-118.2888293,33.773215,30.38
6037101210,6347,Los Angeles,91042,Los Angeles,-118.2907309,34.2529724,30.87
6037181400,4943,Los Angeles,90041,Los Angeles,-118.2088736,34.1367194,40.13
6037408625,4214,Los Angeles,91745,Hacienda Heights,-117.9634087,33.9886212,46.16
6037273200,3229,Los Angeles,90291,Los Angeles,-118.4669749,33.9975862,32.8
6037503601,4151,Los Angeles,90638,La Mirada,-118.0111713,33.9225099,30.71
6037216800,3203,Los Angeles,90035,Los Angeles,-118.3706043,34.0557841,30.53
6037137502,4549,Los Angeles,91364,Los Angeles,-118.5976916,34.1634518,35.02
6037408624,2958,Los Angeles,91745,Hacienda Heights,-117.9490627,33.9934354,46.16
6037115101,5083,Los Angeles,91325,Los Angeles,-118.5112305,34.2394391,62.08
6037301501,1790,Los Angeles,91201,Glendale,-118.2869319,34.1752478,34.64
6037212502,2810,Los Angeles,90005,Los Angeles,-118.3069674,34.0586417,28.23
6037503401,6492,Los Angeles,90603,Whittier,-117.9846451,33.9356035,38.5
6037920037,10318,Los Angeles,91387,Santa Clarita,-118.4506856,34.4133059,42.71
6037403500,1835,Los Angeles,91724,Unincorporated Los Angeles County area,-117.8519093,34.0625659,21.1
6037103102,4734,Los Angeles,91040,Los Angeles,-118.3073883,34.2633843,37.69
6037401601,5368,Los Angeles,91750,La Verne,-117.7643631,34.1170701,38.09
6037139402,2899,Los Angeles,91356,Los Angeles,-118.5517782,34.1677649,47.39
6037700802,4092,Los Angeles,90211,Beverly Hills,-118.3820778,34.0684232,32.35
6037141304,2995,Los Angeles,91403,Los Angeles,-118.4526303,34.1509932,30.14
6037911001,3926,Los Angeles,93544,Unincorporated Los Angeles County area,-117.804588,34.4849205,51.72
6037702102,6065,Los Angeles,90405,Santa Monica,-118.4807228,34.0009853,31.56
6037702700,3435,Los Angeles,90230,Culver City,-118.400984,34.0058662,43.84
6037189904,2435,Los Angeles,90046,Los Angeles,-118.3467929,34.0997191,26.71
6037189500,4180,Los Angeles,90068,Los Angeles,-118.3212809,34.1084106,22.71
6037111202,5169,Los Angeles,91344,Los Angeles,-118.5148271,34.2684432,45.24
6037574800,2961,Los Angeles,90815,Long Beach,-118.1274859,33.7834929,26.39
6037901008,2744,Los Angeles,93536,Lancaster,-118.1748108,34.6966423,58.02
6037269907,2692,Los Angeles,90034,Los Angeles,-118.4067099,34.0280469,34.49
6037551201,3272,Los Angeles,90242,Downey,-118.1453112,33.9280828,42.47
6037271801,3071,Los Angeles,90034,Los Angeles,-118.4182534,34.0167232,34.49
6037403600,6690,Los Angeles,91724,Covina,-117.8613457,34.0753742,31.94
6037503802,4900,Los Angeles,90638,La Mirada,-118.0035625,33.8982866,37.42
6037554522,4944,Los Angeles,90703,Cerritos,-118.0931498,33.8523009,31.69
6037503702,5516,Los Angeles,90604,East Whittier,-117.9846208,33.9221904,41.88
6037670002,3939,Los Angeles,90717,Lomita,-118.3132363,33.7944957,54.89
6037401311,6120,Los Angeles,91773,San Dimas,-117.8144748,34.1111836,40.67
6037301100,7114,Los Angeles,91207,Glendale,-118.2471275,34.1622943,20.6
6037113101,3719,Los Angeles,91311,Los Angeles,-118.5852975,34.2654115,54.03
6037183300,3487,Los Angeles,90042,Los Angeles,-118.2008163,34.1210001,47.69
6037571300,4484,Los Angeles,90712,Lakewood,-118.1500635,33.8356188,103.58
6037577602,3259,Los Angeles,90803,Long Beach,-118.1126708,33.7700579,17.66
6037403323,5494,Los Angeles,91765,Diamond Bar,-117.8237196,33.9980594,27.84
6037431501,4480,Los Angeles,91780,Temple City,-118.0327899,34.0981939,25.25
6037482001,2650,Los Angeles,91754,Monterey Park,-118.1585861,34.0529634,31.7
6037403403,4898,Los Angeles,91789,Walnut,-117.8406591,34.0332993,26.46
6037462800,2827,Los Angeles,91107,Pasadena,-118.1012712,34.1522193,26.37
6037272202,3359,Los Angeles,90066,Los Angeles,-118.4391488,33.9975533,35.21
6037574201,3100,Los Angeles,90815,Long Beach,-118.1276554,33.8039339,23.8
